"rgn_id","taxa_code","year","tonnes","tonnes_orig","tonnes_peak","tonnes_rel"
7,"Elkhorn sea moss_1",2002,4.9302,4.9302,6242.939703,0.000789724109882212
7,"Elkhorn sea moss_1",2003,166.8051,328.68,6242.939703,0.0267189990510149
7,"Elkhorn sea moss_1",2004,579.90108,1406.09304,6242.939703,0.0928891047468123
7,"Elkhorn sea moss_1",2005,970.83855,2143.65096,6242.939703,0.155509839304306
7,"Elkhorn sea moss_1",2006,1247.66928,1112.25312,6242.939703,0.199852848074192
7,"Elkhorn sea moss_1",2007,1343.31516,711.26352,6242.939703,0.215173495805907
7,"Elkhorn sea moss_1",2008,1229.92056,952.51464,6242.939703,0.197009841278616
7,"Elkhorn sea moss_1",2009,1521.62406,3310.46496,6242.939703,0.243735184446647
7,"Elkhorn sea moss_1",2010,2702.89998,5837.3568,6242.939703,0.432953081174425
7,"Elkhorn sea moss_1",2011,4007.75958,5930.70192,6242.939703,0.641966728923251
7,"Elkhorn sea moss_1",2012,5205.63384,5744.01168,6242.939703,0.833843363487632
7,"Elkhorn sea moss_1",2013,6804.4977,9705.9204,6242.939703,1
7,"Elkhorn sea moss_1",2014,7843.61952,9993.84408,6242.939703,1
7,"Elkhorn sea moss_1",2015,8867.12904,10024.74,6242.939703,1
7,"Elkhorn sea moss_1",2016,9604.52262,8693.586,6242.939703,1
7,"Elkhorn sea moss_1",2017,8159.97402,3927.726,6242.939703,1
7,"Elkhorn sea moss_1",2018,6795.459,4535.784,6242.939703,1
9,"Eucheuma seaweeds nei_2",1985,63.495,63.495,41.27175,1
9,"Eucheuma seaweeds nei_2",1986,32.121,0.747,41.27175,0.778280542986425
9,"Eucheuma seaweeds nei_2",1987,21.663,0.747,41.27175,0.524886877828054
9,"Eucheuma seaweeds nei_2",1988,16.434,0.747,41.27175,0.398190045248869
9,"Eucheuma seaweeds nei_2",1989,0.747,0.747,41.27175,0.0180995475113122
9,"Eucheuma seaweeds nei_2",1990,0.56025,0,41.27175,0.0135746606334842
9,"Eucheuma seaweeds nei_2",1991,0.3735,0,41.27175,0.00904977375565611
9,"Eucheuma seaweeds nei_2",1992,0.18675,0,41.27175,0.00452488687782805
9,"Eucheuma seaweeds nei_2",1993,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1994,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1995,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1996,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1997,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1998,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",1999,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2000,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2001,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2002,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2003,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2004,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2005,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2006,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2007,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2008,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2009,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2010,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2011,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2012,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2013,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2014,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2015,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2016,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2017,0,0,41.27175,0
9,"Eucheuma seaweeds nei_2",2018,0,0,41.27175,0
14,"Laver (Nori)_3",1982,0.0871,0.0871,0.32335875,0.269360269360269
14,"Laver (Nori)_3",1983,0.04355,0,0.32335875,0.134680134680135
14,"Laver (Nori)_3",1984,0.1742,0.4355,0.32335875,0.538720538720539
14,"Laver (Nori)_3",1985,0.2345,0.4154,0.32335875,0.725200725200725
14,"Laver (Nori)_3",1986,0.32495,0.4489,0.32335875,1
14,"Laver (Nori)_3",1987,0.39865,0.2948,0.32335875,1
14,"Laver (Nori)_3",1988,0.3752,0.3417,0.32335875,1
14,"Laver (Nori)_3",1989,0.3551,0.335,0.32335875,1
14,"Laver (Nori)_3",1990,0.2814,0.1541,0.32335875,0.87024087024087
14,"Laver (Nori)_3",1991,0.242875,0.1407,0.32335875,0.751100751100751
14,"Laver (Nori)_3",1992,0.18425,0.1072,0.32335875,0.56980056980057
14,"Laver (Nori)_3",1993,0.11055,0.0402,0.32335875,0.341880341880342
14,"Laver (Nori)_3",1994,0.092125,0.0804,0.32335875,0.284900284900285
14,"Laver (Nori)_3",1995,0.068675,0.0469,0.32335875,0.212380212380212
14,"Laver (Nori)_3",1996,0.05695,0.0603,0.32335875,0.176120176120176
14,"Laver (Nori)_3",1997,0.05695,0.0402,0.32335875,0.176120176120176
14,"Laver (Nori)_3",1998,0.04355,0.0268,0.32335875,0.134680134680135
14,"Laver (Nori)_3",1999,0.03685,0.0201,0.32335875,0.113960113960114
14,"Laver (Nori)_3",2000,0.0536,0.1273,0.32335875,0.165760165760166
14,"Laver (Nori)_3",2001,0.072025,0.1139,0.32335875,0.222740222740223
14,"Laver (Nori)_3",2002,0.105525,0.1608,0.32335875,0.326340326340326
14,"Laver (Nori)_3",2003,0.1407,0.1608,0.32335875,0.435120435120435
14,"Laver (Nori)_3",2004,0.1206,0.0469,0.32335875,0.372960372960373
14,"Laver (Nori)_3",2005,0.102175,0.0402,0.32335875,0.315980315980316
14,"Laver (Nori)_3",2006,0.07035,0.0335,0.32335875,0.217560217560218
14,"Laver (Nori)_3",2007,0.04355,0.0536,0.32335875,0.134680134680135
14,"Laver (Nori)_3",2008,0.061975,0.1206,0.32335875,0.191660191660192
14,"Laver (Nori)_3",2009,0.051925,0,0.32335875,0.160580160580161
14,"Laver (Nori)_3",2010,0.04355,0,0.32335875,0.134680134680135
14,"Laver (Nori)_3",2011,0.0594625,0.11725,0.32335875,0.183890183890184
14,"Laver (Nori)_3",2012,0.0594625,0.1206,0.32335875,0.183890183890184
14,"Laver (Nori)_3",2013,0.0996625,0.1608,0.32335875,0.308210308210308
14,"Laver (Nori)_3",2014,0.1365125,0.1474,0.32335875,0.422170422170422
14,"Laver (Nori)_3",2015,0.118925,0.0469,0.32335875,0.367780367780368
14,"Laver (Nori)_3",2016,0.118925,0.1206,0.32335875,0.367780367780368
14,"Laver (Nori)_3",2017,0.497475,1.675,0.32335875,1
14,"Laver (Nori)_3",2018,0.46565,0.0201,0.32335875,1
14,"Seaweeds nei_4",1968,3.3615,3.3615,51.36714375,0.0654406641015542
14,"Seaweeds nei_4",1969,1.743,0.1245,51.36714375,0.0339321962008059
14,"Seaweeds nei_4",1970,1.2035,0.1245,51.36714375,0.0234293735672231
14,"Seaweeds nei_4",1971,0.964875,0.249,51.36714375,0.0187838943254461
14,"Seaweeds nei_4",1972,0.1245,0,51.36714375,0.00242372830005756
14,"Seaweeds nei_4",1973,8.466,33.4905,51.36714375,0.164813524403914
14,"Seaweeds nei_4",1974,20.137875,46.812,51.36714375,0.392038052534311
14,"Seaweeds nei_4",1975,50.298,120.8895,51.36714375,0.979186233223256
14,"Seaweeds nei_4",1976,71.463,84.66,51.36714375,1
14,"Seaweeds nei_4",1977,79.026375,63.744,51.36714375,1
14,"Seaweeds nei_4",1978,76.00725,34.7355,51.36714375,1
14,"Seaweeds nei_4",1979,49.893375,16.434,51.36714375,0.971309116248068
14,"Seaweeds nei_4",1980,30.56475,7.3455,51.36714375,0.595025297664132
14,"Seaweeds nei_4",1981,15.842625,4.8555,51.36714375,0.308419426182325
14,"Seaweeds nei_4",1982,7.314375,0.6225,51.36714375,0.142394037628382
14,"Seaweeds nei_4",1983,6.41175,12.8235,51.36714375,0.124822007452965
14,"Seaweeds nei_4",1984,4.731,0.6225,51.36714375,0.0921016754021874
14,"Seaweeds nei_4",1985,3.517125,0,51.36714375,0.0684703244766262
14,"Seaweeds nei_4",1986,3.42375,0.249,51.36714375,0.066652528251583
14,"Seaweeds nei_4",1987,1.836375,6.474,51.36714375,0.0357499924258491
14,"Seaweeds nei_4",1988,2.241,2.241,51.36714375,0.0436271094010361
14,"Seaweeds nei_4",1989,2.241,0,51.36714375,0.0436271094010361
14,"Seaweeds nei_4",1990,2.209875,0.1245,51.36714375,0.0430211773260217
14,"Seaweeds nei_4",1991,0.653625,0.249,51.36714375,0.0127245735753022
14,"Seaweeds nei_4",1992,0.093375,0,51.36714375,0.00181779622504317
14,"Seaweeds nei_4",1993,0.093375,0,51.36714375,0.00181779622504317
14,"Seaweeds nei_4",1994,0.06225,0,51.36714375,0.00121186415002878
14,"Seaweeds nei_4",1995,0,0,51.36714375,0
14,"Seaweeds nei_4",1996,0,0,51.36714375,0
14,"Seaweeds nei_4",1997,0,0,51.36714375,0
14,"Seaweeds nei_4",1998,0,0,51.36714375,0
14,"Seaweeds nei_4",1999,0,0,51.36714375,0
14,"Seaweeds nei_4",2000,0,0,51.36714375,0
14,"Seaweeds nei_4",2001,0,0,51.36714375,0
14,"Seaweeds nei_4",2002,0,0,51.36714375,0
14,"Seaweeds nei_4",2003,0,0,51.36714375,0
14,"Seaweeds nei_4",2004,0,0,51.36714375,0
14,"Seaweeds nei_4",2005,0.06225,0.249,51.36714375,0.00121186415002878
14,"Seaweeds nei_4",2006,0.06225,0,51.36714375,0.00121186415002878
14,"Seaweeds nei_4",2007,0.06225,0,51.36714375,0.00121186415002878
14,"Seaweeds nei_4",2008,0.06225,0,51.36714375,0.00121186415002878
14,"Seaweeds nei_4",2009,0,0,51.36714375,0
14,"Seaweeds nei_4",2010,0,0,51.36714375,0
14,"Seaweeds nei_4",2011,0,0,51.36714375,0
14,"Seaweeds nei_4",2012,0,0,51.36714375,0
14,"Seaweeds nei_4",2013,0,0,51.36714375,0
14,"Seaweeds nei_4",2014,0,0,51.36714375,0
14,"Seaweeds nei_4",2015,0,0,51.36714375,0
14,"Seaweeds nei_4",2016,0,0,51.36714375,0
14,"Seaweeds nei_4",2017,0,0,51.36714375,0
14,"Seaweeds nei_4",2018,0,0,51.36714375,0
14,"Warty gracilaria_5",1954,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1955,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1956,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1957,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1958,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1959,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1960,78.85,78.85,7302.7124625,0.0107973578865252
14,"Warty gracilaria_5",1961,80.82125,86.735,7302.7124625,0.0110672918336883
14,"Warty gracilaria_5",1962,82.004,83.581,7302.7124625,0.0112292522019862
14,"Warty gracilaria_5",1963,82.7925,82.004,7302.7124625,0.0113372257808514
14,"Warty gracilaria_5",1964,78.0615,59.926,7302.7124625,0.0106893843076599
14,"Warty gracilaria_5",1965,72.14775,63.08,7302.7124625,0.00987958246617053
14,"Warty gracilaria_5",1966,168.147625,467.5805,7302.7124625,0.0230253656930149
14,"Warty gracilaria_5",1967,354.233625,826.348,7302.7124625,0.0485071303052143
14,"Warty gracilaria_5",1968,832.064625,1971.25,7302.7124625,0.113939119097557
14,"Warty gracilaria_5",1969,1161.4605,1380.6635,7302.7124625,0.159045081668516
14,"Warty gracilaria_5",1970,1349.320625,1219.021,7302.7124625,0.184769786833162
14,"Warty gracilaria_5",1971,1520.228,1509.9775,7302.7124625,0.208173060052205
14,"Warty gracilaria_5",1972,1667.086125,2558.6825,7302.7124625,0.228283139115858
14,"Warty gracilaria_5",1973,2316.810125,3979.5595,7302.7124625,0.317253368100826
14,"Warty gracilaria_5",1974,3189.08825,4708.1335,7302.7124625,0.43669913972051
14,"Warty gracilaria_5",1975,3923.97025,4449.5055,7302.7124625,0.537330515222925
14,"Warty gracilaria_5",1976,4632.04325,5390.9745,7302.7124625,0.634290789043921
14,"Warty gracilaria_5",1977,4978.391875,5364.954,7302.7124625,0.681718183560483
14,"Warty gracilaria_5",1978,6147.343125,9383.9385,7302.7124625,0.841789014228218
14,"Warty gracilaria_5",1979,7211.818125,8707.4055,7302.7124625,0.987553345696308
14,"Warty gracilaria_5",1980,7760.614125,7586.1585,7302.7124625,1
14,"Warty gracilaria_5",1981,8522.8965,8414.0835,7302.7124625,1
14,"Warty gracilaria_5",1982,8088.630125,7646.873,7302.7124625,1
14,"Warty gracilaria_5",1983,7886.379875,7898.4045,7302.7124625,1
14,"Warty gracilaria_5",1984,7967.201125,7909.4435,7302.7124625,1
14,"Warty gracilaria_5",1985,7829.41075,7862.922,7302.7124625,1
14,"Warty gracilaria_5",1986,7732.42525,7258.931,7302.7124625,1
14,"Warty gracilaria_5",1987,6827.6215,4279.1895,7302.7124625,0.934943219394214
14,"Warty gracilaria_5",1988,6143.006375,5170.983,7302.7124625,0.841195159544459
14,"Warty gracilaria_5",1989,5881.81575,6818.1595,7302.7124625,0.805428911545345
14,"Warty gracilaria_5",1990,6146.948875,8319.4635,7302.7124625,0.841735027438786
14,"Warty gracilaria_5",1991,6898.389375,7284.9515,7302.7124625,0.944633848097371
14,"Warty gracilaria_5",1992,7780.720875,8700.309,7302.7124625,1
14,"Warty gracilaria_5",1993,7638.1995,6248.074,7302.7124625,1
14,"Warty gracilaria_5",1994,6761.584625,4813.004,7302.7124625,0.925900432164249
14,"Warty gracilaria_5",1995,6567.4165,6508.279,7302.7124625,0.899311938368681
14,"Warty gracilaria_5",1996,6348.60775,7825.074,7302.7124625,0.869349270233574
14,"Warty gracilaria_5",1997,7265.63325,9916.176,7302.7124625,0.994922542453862
14,"Warty gracilaria_5",1998,8973.13,11642.991,7302.7124625,1
14,"Warty gracilaria_5",1999,10366.80375,12082.974,7302.7124625,1
14,"Warty gracilaria_5",2000,10642.975875,8929.7625,7302.7124625,1
14,"Warty gracilaria_5",2001,10846.21175,10729.1195,7302.7124625,1
14,"Warty gracilaria_5",2002,11234.94225,13197.913,7302.7124625,1
14,"Warty gracilaria_5",2003,10616.955375,9611.0265,7302.7124625,1
14,"Warty gracilaria_5",2004,10175.395375,7163.5225,7302.7124625,1
14,"Warty gracilaria_5",2005,7964.835625,1886.8805,7302.7124625,1
14,"Warty gracilaria_5",2006,5836.87125,4686.0555,7302.7124625,0.799274417550025
14,"Warty gracilaria_5",2007,5283.34425,7396.9185,7302.7124625,0.723476965186619
14,"Warty gracilaria_5",2008,4844.93825,5409.8985,7302.7124625,0.663443655337539
14,"Warty gracilaria_5",2009,5237.217,3455.9955,7302.7124625,0.717160510823002
14,"Warty gracilaria_5",2010,5029.250125,3854.188,7302.7124625,0.688682479397292
14,"Warty gracilaria_5",2011,4139.0927625,3836.28905,7302.7124625,0.566788406876837
14,"Warty gracilaria_5",2012,3472.2188875,2742.403,7302.7124625,0.475469752551551
14,"Warty gracilaria_5",2013,3240.9912625,2531.085,7302.7124625,0.443806500549316
14,"Warty gracilaria_5",2014,2461.9532625,738.036,7302.7124625,0.337128604630447
14,"Warty gracilaria_5",2015,1627.85825,499.909,7302.7124625,0.222911453567312
14,"Warty gracilaria_5",2016,1030.96375,354.825,7302.7124625,0.141175454366317
14,"Warty gracilaria_5",2017,514.220275,464.1111,7302.7124625,0.0704149694569739
14,"Warty gracilaria_5",2018,465.12235125,541.644305,7302.7124625,0.0636917246349818
14,"Warty gracilaria_6",1984,43.3675,43.3675,418.09226875,0.103727103420637
14,"Warty gracilaria_6",1985,42.579,41.7905,418.09226875,0.101841156085716
14,"Warty gracilaria_6",1986,34.9568333333333,19.7125,418.09226875,0.0836103318481498
14,"Warty gracilaria_6",1987,27.99175,7.0965,418.09226875,0.0669511303896839
14,"Warty gracilaria_6",1988,18.924,7.0965,418.09226875,0.0452627360380961
14,"Warty gracilaria_6",1989,133.65075,500.6975,418.09226875,0.319668073269054
14,"Warty gracilaria_6",1990,141.1415,49.6755,418.09226875,0.3375845729508
14,"Warty gracilaria_6",1991,145.084,22.8665,418.09226875,0.347014309625404
14,"Warty gracilaria_6",1992,143.309875,0,418.09226875,0.342770928121832
14,"Warty gracilaria_6",1993,18.1355,0,418.09226875,0.0433767887031755
14,"Warty gracilaria_6",1994,5.91375,0.7885,418.09226875,0.014144605011905
14,"Warty gracilaria_6",1995,0.197125,0,418.09226875,0.000471486833730168
14,"Warty gracilaria_6",1996,0.197125,0,418.09226875,0.000471486833730168
14,"Warty gracilaria_6",1997,0.197125,0,418.09226875,0.000471486833730168
14,"Warty gracilaria_6",1998,0,0,418.09226875,0
14,"Warty gracilaria_6",1999,0,0,418.09226875,0
14,"Warty gracilaria_6",2000,233.593125,934.3725,418.09226875,0.558711897970249
14,"Warty gracilaria_6",2001,628.631625,1580.154,418.09226875,1
14,"Warty gracilaria_6",2002,635.92525,29.1745,418.09226875,1
14,"Warty gracilaria_6",2003,643.218875,29.1745,418.09226875,1
14,"Warty gracilaria_6",2004,423.81875,56.772,418.09226875,1
14,"Warty gracilaria_6",2005,36.073875,29.1745,418.09226875,0.0862820905726207
14,"Warty gracilaria_6",2006,28.977375,0.7885,418.09226875,0.0693085645583347
14,"Warty gracilaria_6",2007,21.880875,0.7885,418.09226875,0.0523350385440486
14,"Warty gracilaria_6",2008,7.687875,0,418.09226875,0.0183879865154766
14,"Warty gracilaria_6",2009,0.39425,0,418.09226875,0.000942973667460336
14,"Warty gracilaria_6",2010,0.197125,0,418.09226875,0.000471486833730168
14,"Warty gracilaria_6",2011,0,0,418.09226875,0
14,"Warty gracilaria_6",2012,0,0,418.09226875,0
14,"Warty gracilaria_6",2013,0,0,418.09226875,0
14,"Warty gracilaria_6",2014,0,0,418.09226875,0
14,"Warty gracilaria_6",2015,0,0,418.09226875,0
14,"Warty gracilaria_6",2016,0,0,418.09226875,0
14,"Warty gracilaria_6",2017,0,0,418.09226875,0
14,"Warty gracilaria_6",2018,0,0,418.09226875,0
15,"Caulerpa seaweeds_7",1950,1.5355,1.5355,141.4919675,0.0108522061508545
15,"Caulerpa seaweeds_7",1951,1.63095,1.7264,141.4919675,0.0115268027494211
15,"Caulerpa seaweeds_7",1952,1.73193333333333,1.9339,141.4919675,0.01224050639718
15,"Caulerpa seaweeds_7",1953,1.840525,2.1663,141.4919675,0.0130079822375783
15,"Caulerpa seaweeds_7",1954,2.064625,2.4319,141.4919675,0.0145918177298651
15,"Caulerpa seaweeds_7",1955,2.313625,2.7224,141.4919675,0.0163516349435172
15,"Caulerpa seaweeds_7",1956,2.59375,3.0544,141.4919675,0.0183314293088758
15,"Caulerpa seaweeds_7",1957,2.907075,3.4196,141.4919675,0.020545865969388
15,"Caulerpa seaweeds_7",1958,3.25775,3.8346,141.4919675,0.023024275211948
15,"Caulerpa seaweeds_7",1959,3.649925,4.2911,141.4919675,0.02579598732345
15,"Caulerpa seaweeds_7",1960,4.089825,4.814,141.4919675,0.0289049977342353
15,"Caulerpa seaweeds_7",1961,4.583675,5.395,141.4919675,0.0323953018746453
15,"Caulerpa seaweeds_7",1962,5.135625,6.0424,141.4919675,0.0362962300315741
15,"Caulerpa seaweeds_7",1963,5.75605,6.7728,141.4919675,0.0406811079222571
