"rgn_id","taxa_code","year","tonnes_rel"
7,"Elkhorn sea moss_1",2002,0.000789724109882212
7,"Elkhorn sea moss_1",2003,0.0267189990510149
7,"Elkhorn sea moss_1",2004,0.0928891047468123
7,"Elkhorn sea moss_1",2005,0.155509839304306
7,"Elkhorn sea moss_1",2006,0.199852848074192
7,"Elkhorn sea moss_1",2007,0.215173495805907
7,"Elkhorn sea moss_1",2008,0.197009841278616
7,"Elkhorn sea moss_1",2009,0.243735184446647
7,"Elkhorn sea moss_1",2010,0.432953081174425
7,"Elkhorn sea moss_1",2011,0.641966728923251
7,"Elkhorn sea moss_1",2012,0.833843363487632
7,"Elkhorn sea moss_1",2013,1
7,"Elkhorn sea moss_1",2014,1
7,"Elkhorn sea moss_1",2015,1
7,"Elkhorn sea moss_1",2016,1
7,"Elkhorn sea moss_1",2017,1
7,"Elkhorn sea moss_1",2018,1
9,"Eucheuma seaweeds nei_2",1985,1
9,"Eucheuma seaweeds nei_2",1986,0.778280542986425
9,"Eucheuma seaweeds nei_2",1987,0.524886877828054
9,"Eucheuma seaweeds nei_2",1988,0.398190045248869
9,"Eucheuma seaweeds nei_2",1989,0.0180995475113122
9,"Eucheuma seaweeds nei_2",1990,0.0135746606334842
9,"Eucheuma seaweeds nei_2",1991,0.00904977375565611
9,"Eucheuma seaweeds nei_2",1992,0.00452488687782805
9,"Eucheuma seaweeds nei_2",1993,0
9,"Eucheuma seaweeds nei_2",1994,0
9,"Eucheuma seaweeds nei_2",1995,0
9,"Eucheuma seaweeds nei_2",1996,0
9,"Eucheuma seaweeds nei_2",1997,0
9,"Eucheuma seaweeds nei_2",1998,0
9,"Eucheuma seaweeds nei_2",1999,0
9,"Eucheuma seaweeds nei_2",2000,0
9,"Eucheuma seaweeds nei_2",2001,0
9,"Eucheuma seaweeds nei_2",2002,0
9,"Eucheuma seaweeds nei_2",2003,0
9,"Eucheuma seaweeds nei_2",2004,0
9,"Eucheuma seaweeds nei_2",2005,0
9,"Eucheuma seaweeds nei_2",2006,0
9,"Eucheuma seaweeds nei_2",2007,0
9,"Eucheuma seaweeds nei_2",2008,0
9,"Eucheuma seaweeds nei_2",2009,0
9,"Eucheuma seaweeds nei_2",2010,0
9,"Eucheuma seaweeds nei_2",2011,0
9,"Eucheuma seaweeds nei_2",2012,0
9,"Eucheuma seaweeds nei_2",2013,0
9,"Eucheuma seaweeds nei_2",2014,0
9,"Eucheuma seaweeds nei_2",2015,0
9,"Eucheuma seaweeds nei_2",2016,0
9,"Eucheuma seaweeds nei_2",2017,0
9,"Eucheuma seaweeds nei_2",2018,0
14,"Laver (Nori)_3",1982,0.269360269360269
14,"Laver (Nori)_3",1983,0.134680134680135
14,"Laver (Nori)_3",1984,0.538720538720539
14,"Laver (Nori)_3",1985,0.725200725200725
14,"Laver (Nori)_3",1986,1
14,"Laver (Nori)_3",1987,1
14,"Laver (Nori)_3",1988,1
14,"Laver (Nori)_3",1989,1
14,"Laver (Nori)_3",1990,0.87024087024087
14,"Laver (Nori)_3",1991,0.751100751100751
14,"Laver (Nori)_3",1992,0.56980056980057
14,"Laver (Nori)_3",1993,0.341880341880342
14,"Laver (Nori)_3",1994,0.284900284900285
14,"Laver (Nori)_3",1995,0.212380212380212
14,"Laver (Nori)_3",1996,0.176120176120176
14,"Laver (Nori)_3",1997,0.176120176120176
14,"Laver (Nori)_3",1998,0.134680134680135
14,"Laver (Nori)_3",1999,0.113960113960114
14,"Laver (Nori)_3",2000,0.165760165760166
14,"Laver (Nori)_3",2001,0.222740222740223
14,"Laver (Nori)_3",2002,0.326340326340326
14,"Laver (Nori)_3",2003,0.435120435120435
14,"Laver (Nori)_3",2004,0.372960372960373
14,"Laver (Nori)_3",2005,0.315980315980316
14,"Laver (Nori)_3",2006,0.217560217560218
14,"Laver (Nori)_3",2007,0.134680134680135
14,"Laver (Nori)_3",2008,0.191660191660192
14,"Laver (Nori)_3",2009,0.160580160580161
14,"Laver (Nori)_3",2010,0.134680134680135
14,"Laver (Nori)_3",2011,0.183890183890184
14,"Laver (Nori)_3",2012,0.183890183890184
14,"Laver (Nori)_3",2013,0.308210308210308
14,"Laver (Nori)_3",2014,0.422170422170422
14,"Laver (Nori)_3",2015,0.367780367780368
14,"Laver (Nori)_3",2016,0.367780367780368
14,"Laver (Nori)_3",2017,1
14,"Laver (Nori)_3",2018,1
14,"Seaweeds nei_4",1968,0.0654406641015542
