"rgn_id","year","product","weight"
1,2017,"ornamentals",0
1,2017,"seaweeds",0
1,2017,"fish_oil",1
2,2017,"ornamentals",0
2,2017,"seaweeds",0
2,2017,"fish_oil",1
3,2017,"ornamentals",0
3,2017,"seaweeds",0
3,2017,"fish_oil",1
4,2017,"ornamentals",0
4,2017,"seaweeds",0
4,2017,"fish_oil",1
5,2017,"ornamentals",1
5,2017,"seaweeds",0
5,2017,"fish_oil",0
6,2017,"ornamentals",0.986185677232812
6,2017,"seaweeds",0
6,2017,"fish_oil",0.0138143227671878
7,2017,"ornamentals",0
7,2017,"seaweeds",0.979283528878533
7,2017,"fish_oil",0.0207164711214672
8,2017,"ornamentals",0.0336221449383278
8,2017,"seaweeds",0
8,2017,"fish_oil",0.966377855061672
9,2017,"ornamentals",0.962105206107864
9,2017,"seaweeds",0
9,2017,"fish_oil",0.0378947938921362
10,2017,"ornamentals",0
10,2017,"seaweeds",0
10,2017,"fish_oil",1
11,2017,"ornamentals",0.994214186622287
11,2017,"seaweeds",0
11,2017,"fish_oil",0.00578581337771281
12,2017,"ornamentals",0
12,2017,"seaweeds",0
12,2017,"fish_oil",1
13,2017,"ornamentals",0
13,2017,"seaweeds",0
13,2017,"fish_oil",1
14,2017,"ornamentals",0.0290653069880413
14,2017,"seaweeds",0.0224518859255175
14,2017,"fish_oil",0.948482807086441
15,2017,"ornamentals",0.00121458319112372
15,2017,"seaweeds",0.00484977973354672
15,2017,"fish_oil",0.99393563707533
16,2017,"ornamentals",0.01377828705909
16,2017,"seaweeds",0.0112415467082259
16,2017,"fish_oil",0.974980166232684
17,2017,"ornamentals",0
17,2017,"seaweeds",0
17,2017,"fish_oil",1
18,2017,"ornamentals",0.29852740728239
18,2017,"seaweeds",0.00524584444947903
18,2017,"fish_oil",0.696226748268131
19,2017,"ornamentals",0
19,2017,"seaweeds",0
19,2017,"fish_oil",1
20,2017,"ornamentals",5.07020789154141e-05
20,2017,"seaweeds",0.146975820135988
20,2017,"fish_oil",0.852973477785096
21,2017,"ornamentals",0
21,2017,"seaweeds",0.0268575344151459
21,2017,"fish_oil",0.973142465584854
24,2017,"ornamentals",0
24,2017,"seaweeds",0
24,2017,"fish_oil",1
25,2017,"ornamentals",0.0448847569081358
25,2017,"seaweeds",0.00578765222441109
25,2017,"fish_oil",0.949327590867453
26,2017,"ornamentals",0
26,2017,"seaweeds",0
26,2017,"fish_oil",1
28,2017,"ornamentals",0
28,2017,"seaweeds",0
28,2017,"fish_oil",1
29,2017,"ornamentals",0
29,2017,"seaweeds",0
29,2017,"fish_oil",1
30,2017,"ornamentals",0
30,2017,"seaweeds",0
30,2017,"fish_oil",1
31,2017,"ornamentals",0
31,2017,"seaweeds",0
31,2017,"fish_oil",1
32,2017,"ornamentals",0
32,2017,"seaweeds",0
32,2017,"fish_oil",1
33,2017,"ornamentals",0
33,2017,"seaweeds",0
33,2017,"fish_oil",1
34,2017,"ornamentals",0
34,2017,"seaweeds",0
34,2017,"fish_oil",1
35,2017,"ornamentals",0
35,2017,"seaweeds",0
35,2017,"fish_oil",1
36,2017,"ornamentals",0
36,2017,"seaweeds",0
36,2017,"fish_oil",1
37,2017,"ornamentals",0.785950094246399
37,2017,"seaweeds",0
37,2017,"fish_oil",0.214049905753601
38,2017,"ornamentals",0
38,2017,"seaweeds",0
38,2017,"fish_oil",1
39,2017,"ornamentals",0.999007089196283
39,2017,"seaweeds",0
39,2017,"fish_oil",0.00099291080371738
40,2017,"ornamentals",0.0447682391098898
40,2017,"seaweeds",1.27160822331108e-05
40,2017,"fish_oil",0.955219044807877
41,2017,"ornamentals",5.09595480887593e-05
41,2017,"seaweeds",0
41,2017,"fish_oil",0.999949040451911
42,2017,"ornamentals",0.0207555392900024
42,2017,"seaweeds",0.498389184185859
42,2017,"fish_oil",0.480855276524139
43,2017,"ornamentals",0.0014624161782625
43,2017,"seaweeds",0.000287688428510655
43,2017,"fish_oil",0.998249895393227
44,2017,"ornamentals",0
44,2017,"seaweeds",0
44,2017,"fish_oil",1
45,2017,"ornamentals",0
45,2017,"seaweeds",0
45,2017,"fish_oil",1
46,2017,"ornamentals",0
46,2017,"seaweeds",0
46,2017,"fish_oil",1
47,2017,"ornamentals",0.000494610140900193
47,2017,"seaweeds",0
47,2017,"fish_oil",0.9995053898591
48,2017,"ornamentals",0
48,2017,"seaweeds",0
48,2017,"fish_oil",1
49,2017,"ornamentals",0
49,2017,"seaweeds",0
49,2017,"fish_oil",1
50,2017,"ornamentals",0
50,2017,"seaweeds",0
50,2017,"fish_oil",1
51,2017,"ornamentals",0
51,2017,"seaweeds",0
51,2017,"fish_oil",1
52,2017,"ornamentals",0
52,2017,"seaweeds",0
52,2017,"fish_oil",1
53,2017,"ornamentals",0.00463655200393235
53,2017,"seaweeds",0.000150986768106345
53,2017,"fish_oil",0.995212461227961
54,2017,"ornamentals",0
54,2017,"seaweeds",0
54,2017,"fish_oil",1
55,2017,"ornamentals",0
